Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
nestle-milky-bar-choco-42-gm-2,NESTLE MILKY BAR CHOCO 42 GM || S2,Title,Default Title,,,,,43678,,,2 RKBB 421503 Badlapur Belavali,0,0,0,14,14
oil-15-lit-gemini-delux-jar-2,OIL 15 LITER GEMINI DELUXE JAR || S2,Title,Default Title,,,,,43706,,,2 RKBB 421503 Badlapur Belavali,0,0,0,17,17
oil-15-lit-gemini-delux-jar-1,OIL 15 LITER GEMINI DELUXE JAR || S1,Title,Default Title,,,,,43706,,,1 Dombivli East (RKM),0,0,1,4,4
dove-daily-shine-hair-conditioner-with-nutritive-serum-for-smooth-shiny-hair-175-ml-2,DOVE DAILY SHINE HAIR CONDITIONER WITH NUTRITIVE SERUM FOR SMOOTH & SHINY HAIR 175 ML || S2,Title,Default Title,,,,,43727,,,2 RKBB 421503 Badlapur Belavali,0,0,0,3,3
dove-daily-shine-hair-conditioner-with-nutritive-serum-for-smooth-shiny-hair-175-ml-3,DOVE DAILY SHINE HAIR CONDITIONER WITH NUTRITIVE SERUM FOR SMOOTH & SHINY HAIR 175 ML || S3,Title,Default Title,,,,,43727,,,3- 400612 RKDA - Diva,0,0,0,3,3
r-k-exclusive-cow-ghee-1-l-4,R K EXCLUSIVE COW GHEE 1 LTR || S2,Title,Default Title,,,,,43743,,,2 RKBB 421503 Badlapur Belavali,0,0,0,25,25
lifebuoy-hand-wash-total-80-ml-3,LIFEBUOY HAND WASH TOTAL 80 ML || S3,Title,Default Title,,,,,43885,,,3- 400612 RKDA - Diva,0,0,0,7,7
medimix-ayurvedic-soap-with-18-herbs-75-g-3,MEDIMIX AYURVEDIC SOAP WITH 18 HERBS - 75 G || S3,Title,Default Title,,,,,43891,,,3- 400612 RKDA - Diva,0,0,0,37,37
rajver-big-bit-ros-brd-175-gm-1-s2,RAJVER BIG BIT ROS BRD 175 GM || S2,Title,Default Title,,,,,43897,,,2 RKBB 421503 Badlapur Belavali,0,0,0,42,42
vim-dishwash-gel-155-ml-lemon-2,VIM DISHWASH GEL - 155 ML (LEMON) || S2,Title,Default Title,,,,,43902,,,2 RKBB 421503 Badlapur Belavali,0,0,0,87,87
vim-dishwash-gel-155-ml-lemon-3,VIM DISHWASH GEL - 155 ML (LEMON) || S3,Title,Default Title,,,,,43902,,,3- 400612 RKDA - Diva,0,0,0,64,64
vim-dishwash-gel-155-ml-lemon-1,VIM DISHWASH GEL - 155 ML (LEMON) || S1,Title,Default Title,,,,,43902,,,1 Dombivli East (RKM),0,0,0,41,41
lipton-lemon-zest-green-tea-bags-25-pieces-1,"LIPTON LEMON ZEST GREEN TEA BAGS, 25 PIECES || S1",Title,Default Title,,,,,43930,,,1 Dombivli East (RKM),0,0,0,2,2
kinder-joy-20-g-2,KINDER JOY 20 G || S2,Title,Default Title,,,,,43931,,,2 RKBB 421503 Badlapur Belavali,0,0,0,36,36
kinder-joy-for-boys-20-g-2,KINDER JOY FOR BOYS 20 G || S2,Title,Default Title,,,,,43932,,,2 RKBB 421503 Badlapur Belavali,0,0,0,15,15
eno-fruit-salt-lemon-flavor-5-g-3,ENO FRUIT SALT LEMON FLAVOR 5 G || S3,Title,Default Title,,,,,43946,,,3- 400612 RKDA - Diva,0,0,0,51,51
kelloggs-chocos-moons-stars-375-g-2,KELLOGG'S CHOCOS MOONS & STARS 375 G || S2,Title,Default Title,,,,,43967,,,2 RKBB 421503 Badlapur Belavali,0,0,0,4,4
kelloggs-chocos-moons-stars-375-g-3,KELLOGG'S CHOCOS MOONS & STARS 375 G || S3,Title,Default Title,,,,,43967,,,3- 400612 RKDA - Diva,0,0,0,7,7
pitambari-saptashakti-sesame-oil-1-ltr-2,PITAMBARI SAPTASHAKTI SESAME OIL - 1 LTR || S2,Title,Default Title,,,,,43990,,,2 RKBB 421503 Badlapur Belavali,0,0,0,10,10
saptashakti-til-oil-500-ml-1,SAPTASHAKTI TIL OIL 500 ML || S1,Title,Default Title,,,,,43991,,,1 Dombivli East (RKM),0,0,0,7,7
britannia-good-day-cashew-100-g-2,BRITANNIA GOOD DAY CASHEW 100 G || S2,Title,Default Title,,,,,44004,,,2 RKBB 421503 Badlapur Belavali,0,0,0,6,6
britannia-good-day-cashew-100-g-1,BRITANNIA GOOD DAY CASHEW 100 G || S3,Title,Default Title,,,,,44004,,,3- 400612 RKDA - Diva,0,0,0,32,32
britannia-good-day-cashew-100-g-3,BRITANNIA GOOD DAY CASHEW 100 G || S1,Title,Default Title,,,,,44004,,,1 Dombivli East (RKM),0,0,0,30,30
pringles-sour-cream-onion-107-g-2,PRINGLES SOUR CREAM ONION 107 G || S2,Title,Default Title,,,,,44078,,,2 RKBB 421503 Badlapur Belavali,0,0,0,1,1
pringles-sour-cream-onion-107-g-3,PRINGLES SOUR CREAM ONION 107 G || S3,Title,Default Title,,,,,44078,,,3- 400612 RKDA - Diva,0,0,0,16,16
colgate-charcoal-extra-soft-manual-toothbrush-4-toothbrushes-2,COLGATE CHARCOAL EXTRA SOFT MANUAL TOOTHBRUSH (4 TOOTHBRUSHES) || S2,Title,Default Title,,,,,44105,,,2 RKBB 421503 Badlapur Belavali,0,0,0,4,4
hersheys-choc-syrup-32gm-1,HERSHEYS CHOC SYRUP 32GM || S1,Title,Default Title,,,,,44155,,,1 Dombivli East (RKM),0,0,0,8,8
kli-nol-eco-floral-fresh-all-purpose-cleaner-500-ml-3,KLI-NOL ECO FLORAL FRESH ALL PURPOSE CLEANER || S1,Title,Default Title,,,,,44182,,,1 Dombivli East (RKM),0,0,2,5,5
britannia-rusk-toastea-bake-rusk-400-g-2,BRITANNIA RUSK TOASTEA BAKE RUSK 400 G || S2,Title,Default Title,,,,,44198,,,2 RKBB 421503 Badlapur Belavali,0,0,0,30,30
knorr-instant-mixed-vegetable-cup-a-soup-11-g-3,KNORR INSTANT MIXED VEGETABLE CUP A SOUP 11 G || S3,Title,Default Title,,,,,44234,,,3- 400612 RKDA - Diva,0,0,0,10,10
vim-lemon-dishwash-liquid-900-ml-2,VIM LEMON DISHWASH LIQUID 900 ML || S2,Title,Default Title,,,,,44242,,,2 RKBB 421503 Badlapur Belavali,0,0,0,12,12
knoor-s-c-veg-cupasoup-12-g-2,KNOOR S/C VEG CUP-A-SOUP 12 G || S2,Title,Default Title,,,,,44246,,,2 RKBB 421503 Badlapur Belavali,0,0,0,5,5
knoor-s-c-veg-cupasoup-12-g-1,KNOOR S/C VEG CUP-A-SOUP 12 G || S3,Title,Default Title,,,,,44246,,,3- 400612 RKDA - Diva,0,0,0,2,2
national-ladoo-rajgira-80-g-pouch-2,"NATIONAL LADOO RAJGIRA, 90 G POUCH || S2",Title,Default Title,,,,,44255,,,2 RKBB 421503 Badlapur Belavali,0,0,0,36,36
national-ladoo-rajgira-80-g-pouch-1,"NATIONAL LADOO RAJGIRA, 90 G POUCH || S1",Title,Default Title,,,,,44255,,,1 Dombivli East (RKM),0,0,0,28,28
national-special-peanut-chikki-80-g-11,NATIONAL SPECIAL PEANUT CHIKKI 80 G || S1,Title,Default Title,,,,,44282,,,1 Dombivli East (RKM),0,0,0,7,7
cadbury-oreo-vanilla-flavour-double-stuf-cream-biscuit-150-g-2,CADBURY OREO VANILLA FLAVOUR DOUBLE STUF CREAM BISCUIT 114 G || S2,Title,Default Title,,,,,44315,,,2 RKBB 421503 Badlapur Belavali,0,0,0,103,103
cadbury-oreo-vanilla-flavour-double-stuf-cream-biscuit-150-g-3,CADBURY OREO VANILLA FLAVOUR DOUBLE STUF CREAM BISCUIT 114 G || S3,Title,Default Title,,,,,44315,,,3- 400612 RKDA - Diva,0,0,0,60,60
